# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2267314	2267583	+	WP_019167813.1	WP_019167813.1		30S ribosomal protein S15	rpsO		B5P37_RS10550	270	89	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2267736	2269838	+					pnp		B5P37_RS10555	2103		old_locus_tag=B5P37_10555
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2267736	2269838	+	WP_085238173.1	WP_085238173.1		polyribonucleotide nucleotidyltransferase	pnp		B5P37_RS10555	2103	700	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2270288	2271961	+							B5P37_RS10560	1674		old_locus_tag=B5P37_10560
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2270288	2271961	+	WP_085238174.1	WP_085238174.1		ribonuclease J			B5P37_RS10560	1674	557	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2272097	2274472	+							B5P37_RS10565	2376		old_locus_tag=B5P37_10565
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2272097	2274472	+	WP_085238175.1	WP_085238175.1		DNA translocase FtsK			B5P37_RS10565	2376	791	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2274476	2275192	+							B5P37_RS10570	717		old_locus_tag=B5P37_10570
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2274476	2275192	+	WP_085238176.1	WP_085238176.1		GntR family transcriptional regulator			B5P37_RS10570	717	238	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2275224	2276519	+							B5P37_RS10575	1296		old_locus_tag=B5P37_10575
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2275224	2276519	+	WP_085238177.1	WP_085238177.1		insulinase family protein			B5P37_RS10575	1296	431	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2276491	2277780	+							B5P37_RS10580	1290		old_locus_tag=B5P37_10580
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2276491	2277780	+	WP_085238178.1	WP_085238178.1		insulinase family protein			B5P37_RS10580	1290	429	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2277777	2278481	+							B5P37_RS10585	705		old_locus_tag=B5P37_10585
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2277777	2278481	+	WP_085238179.1	WP_085238179.1		SDR family oxidoreductase			B5P37_RS10585	705	234	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2278534	2279382	+							B5P37_RS10590	849		old_locus_tag=B5P37_10590
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2278534	2279382	+	WP_085238180.1	WP_085238180.1		YmfK family protein			B5P37_RS10590	849	282	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2279397	2279792	+							B5P37_RS10595	396		old_locus_tag=B5P37_10595
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2279397	2279792	+	WP_085238470.1	WP_085238470.1		helix-turn-helix domain-containing protein			B5P37_RS10595	396	131	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2279833	2280420	+					pgsA		B5P37_RS10600	588		old_locus_tag=B5P37_10600
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2279833	2280420	+	WP_085238181.1	WP_085238181.1		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	pgsA		B5P37_RS10600	588	195	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2280614	2281789	+							B5P37_RS10605	1176		old_locus_tag=B5P37_10605
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2280614	2281789	+	WP_085238182.1	WP_085238182.1		CinA family nicotinamide mononucleotide deamidase-related protein			B5P37_RS10605	1176	391	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2281928	2282971	+					recA		B5P37_RS10610	1044		old_locus_tag=B5P37_10610
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2281928	2282971	+	WP_085238183.1	WP_085238183.1		recombinase RecA	recA		B5P37_RS10610	1044	347	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2283452	2285011	+					rny		B5P37_RS10615	1560		old_locus_tag=B5P37_10615
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2283452	2285011	+	WP_085238184.1	WP_085238184.1		ribonuclease Y	rny		B5P37_RS10615	1560	519	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2285102	2285320	-							B5P37_RS10620	219		old_locus_tag=B5P37_10620
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2285102	2285320	-	WP_085238185.1	WP_085238185.1		hypothetical protein			B5P37_RS10620	219	72	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2285600	2285992	+							B5P37_RS10625	393		old_locus_tag=B5P37_10625
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2285600	2285992	+	WP_085238186.1	WP_085238186.1		metalloregulator ArsR/SmtB family transcription factor			B5P37_RS10625	393	130	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2285967	2288123	+							B5P37_RS10630	2157		old_locus_tag=B5P37_10630
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2285967	2288123	+	WP_085238187.1	WP_085238187.1		heavy metal translocating P-type ATPase			B5P37_RS10630	2157	718	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2288383	2289177	+							B5P37_RS10635	795		old_locus_tag=B5P37_10635
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2288383	2289177	+	WP_085238188.1	WP_085238188.1		TIGR00282 family metallophosphoesterase			B5P37_RS10635	795	264	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2289349	2291109	+							B5P37_RS10640	1761		old_locus_tag=B5P37_10640
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2289349	2291109	+	WP_085238189.1	WP_085238189.1		2-oxoacid:acceptor oxidoreductase subunit alpha			B5P37_RS10640	1761	586	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2291110	2291976	+							B5P37_RS10645	867		old_locus_tag=B5P37_10645
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2291110	2291976	+	WP_085238190.1	WP_085238190.1		2-oxoacid:ferredoxin oxidoreductase subunit beta			B5P37_RS10645	867	288	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2292299	2292604	+							B5P37_RS10650	306		old_locus_tag=B5P37_10650
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2292299	2292604	+	WP_085238191.1	WP_085238191.1		MTH1187 family thiamine-binding protein			B5P37_RS10650	306	101	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2292708	2294258	+					miaB		B5P37_RS10655	1551		old_locus_tag=B5P37_10655
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2292708	2294258	+	WP_085238192.1	WP_085238192.1		tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	miaB		B5P37_RS10655	1551	516	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2294259	2294633	+							B5P37_RS10660	375		old_locus_tag=B5P37_10660
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2294259	2294633	+	WP_085238193.1	WP_085238193.1		YlbF family regulator			B5P37_RS10660	375	124	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2294703	2295230	+					thiW		B5P37_RS10665	528		old_locus_tag=B5P37_10665
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2294703	2295230	+	WP_085238194.1	WP_085238194.1		energy coupling factor transporter S component ThiW	thiW		B5P37_RS10665	528	175	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2295471	2298062	+					mutS		B5P37_RS10670	2592		old_locus_tag=B5P37_10670
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2295471	2298062	+	WP_085238195.1	WP_085238195.1		DNA mismatch repair protein MutS	mutS		B5P37_RS10670	2592	863	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2298075	2300033	+					mutL		B5P37_RS10675	1959		old_locus_tag=B5P37_10675
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2298075	2300033	+	WP_085238196.1	WP_085238196.1		DNA mismatch repair endonuclease MutL	mutL		B5P37_RS10675	1959	652	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2300057	2300590	+							B5P37_RS10680	534		old_locus_tag=B5P37_10680
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2300057	2300590	+	WP_085238197.1	WP_085238197.1		glycerol-3-phosphate responsive antiterminator			B5P37_RS10680	534	177	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2300614	2301651	+							B5P37_RS10685	1038		old_locus_tag=B5P37_10685
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2300614	2301651	+	WP_085238198.1	WP_085238198.1		LD-carboxypeptidase			B5P37_RS10685	1038	345	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2301830	2302645	+							B5P37_RS10690	816		old_locus_tag=B5P37_10690
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2301830	2302645	+	WP_085238199.1	WP_085238199.1		aquaporin family protein			B5P37_RS10690	816	271	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2302865	2304367	+					glpK		B5P37_RS10695	1503		old_locus_tag=B5P37_10695
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2302865	2304367	+	WP_085238200.1	WP_085238200.1		glycerol kinase GlpK	glpK		B5P37_RS10695	1503	500	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2304492	2306162	+							B5P37_RS10700	1671		old_locus_tag=B5P37_10700
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2304492	2306162	+	WP_085238201.1	WP_085238201.1		glycerol-3-phosphate dehydrogenase/oxidase			B5P37_RS10700	1671	556	
gene	pseudogene	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2306470	2307399	+							B5P37_RS10705	930		pseudo;old_locus_tag=B5P37_10705
CDS	without_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2306470	2307399	+				lysophospholipase			B5P37_RS10705	930		pseudo
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2307409	2308365	+					miaA		B5P37_RS10710	957		old_locus_tag=B5P37_10710
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2307409	2308365	+	WP_085238202.1	WP_085238202.1		tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	miaA		B5P37_RS10710	957	318	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2308358	2308564	+					hfq		B5P37_RS10715	207		old_locus_tag=B5P37_10715
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2308358	2308564	+	WP_085238203.1	WP_085238203.1		RNA chaperone Hfq	hfq		B5P37_RS10715	207	68	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2308885	2309358	-							B5P37_RS10720	474		old_locus_tag=B5P37_10720
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2308885	2309358	-	WP_085238204.1	WP_085238204.1		glutathione peroxidase			B5P37_RS10720	474	157	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2309463	2310695	+					hflX		B5P37_RS10725	1233		old_locus_tag=B5P37_10725
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2309463	2310695	+	WP_085238471.1	WP_085238471.1		GTPase HflX	hflX		B5P37_RS10725	1233	410	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2310710	2311957	+							B5P37_RS10730	1248		old_locus_tag=B5P37_10730
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2310710	2311957	+	WP_085238205.1	WP_085238205.1		methionine gamma-lyase family protein			B5P37_RS10730	1248	415	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2312133	2312501	+							B5P37_RS10735	369		old_locus_tag=B5P37_10735
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2312133	2312501	+	WP_085238206.1	WP_085238206.1		MerR family transcriptional regulator			B5P37_RS10735	369	122	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2312525	2313865	+					glnA		B5P37_RS10740	1341		old_locus_tag=B5P37_10740
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2312525	2313865	+	WP_085238207.1	WP_085238207.1		type I glutamate--ammonia ligase	glnA		B5P37_RS10740	1341	446	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2314178	2314660	-							B5P37_RS10745	483		old_locus_tag=B5P37_10745
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2314178	2314660	-	WP_085238208.1	WP_085238208.1		hypothetical protein			B5P37_RS10745	483	160	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2315519	2315662	-							B5P37_RS10750	144		old_locus_tag=B5P37_10750
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2315519	2315662	-	WP_085238209.1	WP_085238209.1		hypothetical protein			B5P37_RS10750	144	47	
gene	pseudogene	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2315686	2316405	-							B5P37_RS10755	720		partial;pseudo;old_locus_tag=B5P37_10755
CDS	without_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2315686	2316405	-				exotoxin			B5P37_RS10755	720		partial;pseudo
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2316879	2317697	+							B5P37_RS10760	819		old_locus_tag=B5P37_10760
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2316879	2317697	+	WP_085238211.1	WP_085238211.1		hypothetical protein			B5P37_RS10760	819	272	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2318290	2319522	-							B5P37_RS10765	1233		old_locus_tag=B5P37_10765
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2318290	2319522	-	WP_085238212.1	WP_085238212.1		MFS transporter			B5P37_RS10765	1233	410	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2319890	2321152	+							B5P37_RS10770	1263		old_locus_tag=B5P37_10770
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2319890	2321152	+	WP_085238213.1	WP_085238213.1		MFS transporter			B5P37_RS10770	1263	420	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2321165	2322037	+							B5P37_RS10775	873		old_locus_tag=B5P37_10775
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2321165	2322037	+	WP_085238214.1	WP_085238214.1		ATP-binding cassette domain-containing protein			B5P37_RS10775	873	290	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2322117	2322404	+							B5P37_RS12065	288		old_locus_tag=B5P37_10780
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2322117	2322404	+	WP_085236845.1	WP_085236845.1		transposase			B5P37_RS12065	288	95	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2322416	2323258	+							B5P37_RS10785	843		old_locus_tag=B5P37_10785
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2322416	2323258	+	WP_244898654.1	WP_244898654.1		IS3 family transposase			B5P37_RS10785	843	280	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2323425	2323964	+							B5P37_RS10790	540		old_locus_tag=B5P37_10790
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2323425	2323964	+	WP_085238215.1	WP_085238215.1		ATP-binding cassette domain-containing protein			B5P37_RS10790	540	179	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2324585	2325373	+							B5P37_RS10795	789		old_locus_tag=B5P37_10795
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2324585	2325373	+	WP_085238472.1	WP_085238472.1		glycerophosphoryl diester phosphodiesterase			B5P37_RS10795	789	262	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2325361	2326647	+							B5P37_RS10800	1287		old_locus_tag=B5P37_10800
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2325361	2326647	+	WP_085238216.1	WP_085238216.1		MFS transporter			B5P37_RS10800	1287	428	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2327149	2328465	+							B5P37_RS10805	1317		old_locus_tag=B5P37_10805
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2327149	2328465	+	WP_085238217.1	WP_085238217.1		hypothetical protein			B5P37_RS10805	1317	438	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2328626	2329282	-							B5P37_RS10810	657		old_locus_tag=B5P37_10810
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2328626	2329282	-	WP_085238218.1	WP_085238218.1		CPBP family intramembrane metalloprotease			B5P37_RS10810	657	218	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2329455	2330012	-							B5P37_RS10815	558		old_locus_tag=B5P37_10815
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2329455	2330012	-	WP_085238219.1	WP_085238219.1		organomercurial lyase			B5P37_RS10815	558	185	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2330331	2330531	-							B5P37_RS10820	201		old_locus_tag=B5P37_10820
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2330331	2330531	-	WP_085238220.1	WP_085238220.1		hypothetical protein			B5P37_RS10820	201	66	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2330662	2331168	+							B5P37_RS10825	507		old_locus_tag=B5P37_10825
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2330662	2331168	+	WP_085238221.1	WP_085238221.1		thermonuclease family protein			B5P37_RS10825	507	168	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2331240	2332124	-							B5P37_RS10830	885		old_locus_tag=B5P37_10830
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2331240	2332124	-	WP_085238222.1	WP_085238222.1		hypothetical protein			B5P37_RS10830	885	294	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2332569	2332931	-							B5P37_RS10835	363		old_locus_tag=B5P37_10835
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2332569	2332931	-	WP_085238223.1	WP_085238223.1		regulator			B5P37_RS10835	363	120	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2333448	2334035	+							B5P37_RS10840	588		old_locus_tag=B5P37_10840
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2333448	2334035	+	WP_085238224.1	WP_085238224.1		hypothetical protein			B5P37_RS10840	588	195	
gene	pseudogene	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2334088	2335439	-							B5P37_RS10845	1352		pseudo;old_locus_tag=B5P37_10845
CDS	without_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2334088	2335439	-				aspartate kinase			B5P37_RS10845	1352		pseudo
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2335632	2336918	+							B5P37_RS10850	1287		old_locus_tag=B5P37_10850
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2335632	2336918	+	WP_085238225.1	WP_085238225.1		homoserine dehydrogenase			B5P37_RS10850	1287	428	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2336921	2337985	+					thrC		B5P37_RS10855	1065		old_locus_tag=B5P37_10855
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2336921	2337985	+	WP_085238226.1	WP_085238226.1		threonine synthase	thrC		B5P37_RS10855	1065	354	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2337985	2338905	+					thrB		B5P37_RS10860	921		old_locus_tag=B5P37_10860
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2337985	2338905	+	WP_085238473.1	WP_085238473.1		homoserine kinase	thrB		B5P37_RS10860	921	306	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2339031	2339834	+							B5P37_RS10865	804		old_locus_tag=B5P37_10865
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2339031	2339834	+	WP_085238227.1	WP_085238227.1		Cof-type HAD-IIB family hydrolase			B5P37_RS10865	804	267	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2339975	2340289	-							B5P37_RS10870	315		old_locus_tag=B5P37_10870
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2339975	2340289	-	WP_085238228.1	WP_085238228.1		hypothetical protein			B5P37_RS10870	315	104	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2340461	2341915	-							B5P37_RS10875	1455		old_locus_tag=B5P37_10875
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2340461	2341915	-	WP_085238229.1	WP_085238229.1		amino acid permease			B5P37_RS10875	1455	484	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2342176	2342325	-					rpmG		B5P37_RS10880	150		old_locus_tag=B5P37_10880
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2342176	2342325	-	WP_014613994.1	WP_014613994.1		50S ribosomal protein L33	rpmG		B5P37_RS10880	150	49	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2342498	2342767	+					rpsN		B5P37_RS10885	270		old_locus_tag=B5P37_10885
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2342498	2342767	+	WP_085238230.1	WP_085238230.1		30S ribosomal protein S14	rpsN		B5P37_RS10885	270	89	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2342849	2343826	+					guaC		B5P37_RS10890	978		old_locus_tag=B5P37_10890
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2342849	2343826	+	WP_085238231.1	WP_085238231.1		GMP reductase	guaC		B5P37_RS10890	978	325	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2343876	2344850	+							B5P37_RS10895	975		old_locus_tag=B5P37_10895
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2343876	2344850	+	WP_240622395.1	WP_240622395.1		CAP domain-containing protein			B5P37_RS10895	975	324	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2345003	2345626	-					lexA		B5P37_RS10900	624		old_locus_tag=B5P37_10900
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2345003	2345626	-	WP_085238232.1	WP_085238232.1		transcriptional repressor LexA	lexA		B5P37_RS10900	624	207	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2345771	2346004	+							B5P37_RS10905	234		old_locus_tag=B5P37_10905
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2345771	2346004	+	WP_085238233.1	WP_085238233.1		hypothetical protein			B5P37_RS10905	234	77	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2346425	2346658	+							B5P37_RS10910	234		old_locus_tag=B5P37_10910
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2346425	2346658	+	WP_206168715.1	WP_206168715.1		DUF896 domain-containing protein			B5P37_RS10910	234	77	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2346761	2348746	+					tkt		B5P37_RS10915	1986		old_locus_tag=B5P37_10915
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2346761	2348746	+	WP_085238235.1	WP_085238235.1		transketolase	tkt		B5P37_RS10915	1986	661	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2348903	2349130	+							B5P37_RS10920	228		old_locus_tag=B5P37_10920
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2348903	2349130	+	WP_206168714.1	WP_206168714.1		YneF family protein			B5P37_RS10920	228	75	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2349161	2349349	-							B5P37_RS12005	189		old_locus_tag=B5P37_10925
CDS	with_protein	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2349161	2349349	-	WP_085238237.1	WP_085238237.1		hypothetical protein			B5P37_RS12005	189	62	
gene	protein_coding	GCF_002101335.1	Primary Assembly	chromosome		NZ_CP020773.1	2349434	2349895	+							B5P37_RS10930	462		old_locus_tag=B5P37_10930
