# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1856303	1857421	-	QPT05825.1			glycerate kinase			I6G39_09075	1119	372	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1857722	1858042	-					ytxJ		I6G39_09080	321		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1857722	1858042	-	QPT05826.1			bacillithiol system redox-active protein YtxJ	ytxJ		I6G39_09080	321	106	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1858193	1859086	-							I6G39_09085	894		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1858193	1859086	-	QPT05827.1			EMYY motif lipoprotein			I6G39_09085	894	297	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1859209	1859742	+							I6G39_09090	534		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1859209	1859742	+	QPT05828.1			GrpB family protein			I6G39_09090	534	177	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1859866	1860789	+							I6G39_09095	924		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1859866	1860789	+	QPT05829.1			UDP-N-acetylmuramate dehydrogenase			I6G39_09095	924	307	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1860802	1861128	+							I6G39_09100	327		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1860802	1861128	+	QPT05830.1			hypothetical protein			I6G39_09100	327	108	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1861203	1861451	+							I6G39_09105	249		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1861203	1861451	+	QPT05831.1			hypothetical protein			I6G39_09105	249	82	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1861581	1862549	-					nrdF		I6G39_09110	969		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1861581	1862549	-	QPT05832.1			class 1b ribonucleoside-diphosphate reductase subunit beta	nrdF		I6G39_09110	969	322	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1862665	1864770	-					nrdE		I6G39_09115	2106		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1862665	1864770	-	QPT05833.1			class 1b ribonucleoside-diphosphate reductase subunit alpha	nrdE		I6G39_09115	2106	701	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1864733	1865131	-					nrdI		I6G39_09120	399		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1864733	1865131	-	QPT05834.1			class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI	nrdI		I6G39_09120	399	132	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1865905	1866774	+							I6G39_09125	870		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1865905	1866774	+	QPT05835.1			DMT family transporter			I6G39_09125	870	289	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1866802	1867302	+					queF		I6G39_09130	501		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1866802	1867302	+	QPT05836.1			NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	queF		I6G39_09130	501	166	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1867569	1869083	+							I6G39_09135	1515		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1867569	1869083	+	QPT05837.1			peptide MFS transporter			I6G39_09135	1515	504	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1869395	1870897	+							I6G39_09140	1503		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1869395	1870897	+	QPT05838.1			peptide MFS transporter			I6G39_09140	1503	500	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1871011	1871940	+							I6G39_09145	930		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1871011	1871940	+	QPT05839.1			diacylglycerol kinase family lipid kinase			I6G39_09145	930	309	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1872019	1872555	-							I6G39_09150	537		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1872019	1872555	-	QPT05840.1			5'(3')-deoxyribonucleotidase			I6G39_09150	537	178	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1872715	1873770	-					hisC		I6G39_09155	1056		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1872715	1873770	-	QPT05841.1			histidinol-phosphate transaminase	hisC		I6G39_09155	1056	351	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1873855	1875369	-							I6G39_09160	1515		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1873855	1875369	-	QPT05842.1			ABC transporter permease/substrate-binding protein			I6G39_09160	1515	504	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1875366	1876319	-							I6G39_09165	954		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1875366	1876319	-	QPT05843.1			ABC transporter ATP-binding protein			I6G39_09165	954	317	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1876539	1878320	-					recQ		I6G39_09170	1782		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1876539	1878320	-	QPT05844.1			DNA helicase RecQ	recQ		I6G39_09170	1782	593	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1878331	1880214	-							I6G39_09175	1884		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1878331	1880214	-	QPT05845.1			ABC-F family ATP-binding cassette domain-containing protein			I6G39_09175	1884	627	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1880326	1881144	+							I6G39_09180	819		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1880326	1881144	+	QPT05846.1			ZIP family metal transporter			I6G39_09180	819	272	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1881205	1883145	-					ltaS		I6G39_09185	1941		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1881205	1883145	-	QPT05847.1			polyglycerol-phosphate lipoteichoic acid synthase LtaS	ltaS		I6G39_09185	1941	646	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1884061	1885065	-							I6G39_09190	1005		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1884061	1885065	-	QPT05848.1			biotin-dependent carboxyltransferase family protein			I6G39_09190	1005	334	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1885053	1885760	-							I6G39_09195	708		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1885053	1885760	-	QPT05849.1			allophanate hydrolase subunit 1			I6G39_09195	708	235	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1885921	1886544	-							I6G39_09200	624		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1885921	1886544	-	QPT05850.1			aminotransferase class IV			I6G39_09200	624	207	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1886544	1887698	-					pabB		I6G39_09205	1155		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1886544	1887698	-	QPT05851.1			aminodeoxychorismate synthase component I	pabB		I6G39_09205	1155	384	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1887682	1888275	-							I6G39_09210	594		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1887682	1888275	-	QPT05852.1			aminodeoxychorismate/anthranilate synthase component II			I6G39_09210	594	197	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1888528	1889199	+					queC		I6G39_09215	672		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1888528	1889199	+	QPT05853.1			7-cyano-7-deazaguanine synthase QueC	queC		I6G39_09215	672	223	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1889201	1889626	+					queD		I6G39_09220	426		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1889201	1889626	+	QPT05854.1			6-carboxytetrahydropterin synthase QueD	queD		I6G39_09220	426	141	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1889619	1890335	+					queE		I6G39_09225	717		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1889619	1890335	+	QPT05855.1			7-carboxy-7-deazaguanine synthase QueE	queE		I6G39_09225	717	238	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1890539	1891132	+							I6G39_09230	594		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1890539	1891132	+	QPT05856.1			hypothetical protein			I6G39_09230	594	197	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1891194	1891445	+							I6G39_09235	252		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1891194	1891445	+	QPT07139.1			GlsB/YeaQ/YmgE family stress response membrane protein			I6G39_09235	252	83	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1891590	1892642	-							I6G39_09240	1053		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1891590	1892642	-	QPT05857.1			glycosyltransferase family 2 protein			I6G39_09240	1053	350	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1892941	1893780	-							I6G39_09245	840		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1892941	1893780	-	QPT05858.1			aldo/keto reductase			I6G39_09245	840	279	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1893953	1895302	-							I6G39_09250	1350		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1893953	1895302	-	QPT05859.1			HlyC/CorC family transporter			I6G39_09250	1350	449	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1895585	1896751	-					nagA		I6G39_09255	1167		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1895585	1896751	-	QPT05860.1			N-acetylglucosamine-6-phosphate deacetylase	nagA		I6G39_09255	1167	388	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1896947	1898884	-							I6G39_09260	1938		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1896947	1898884	-	QPT05861.1			PTS sugar transporter subunit IIA			I6G39_09260	1938	645	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1898886	1899809	-					pfkB		I6G39_09265	924		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1898886	1899809	-	QPT05862.1			1-phosphofructokinase	pfkB		I6G39_09265	924	307	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1899806	1900564	-							I6G39_09270	759		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1899806	1900564	-	QPT05863.1			DeoR/GlpR transcriptional regulator			I6G39_09270	759	252	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1900824	1901303	-					ybaK		I6G39_09275	480		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1900824	1901303	-	QPT05864.1			Cys-tRNA(Pro) deacylase	ybaK		I6G39_09275	480	159	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1901581	1902783	-							I6G39_09280	1203		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1901581	1902783	-	QPT05865.1			YPDG domain-containing protein			I6G39_09280	1203	400	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1902767	1902970	+							I6G39_09285	204		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1902767	1902970	+	QPT05866.1			hypothetical protein			I6G39_09285	204	67	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1902933	1904357	-							I6G39_09290	1425		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1902933	1904357	-	QPT05867.1			YPDG domain-containing protein			I6G39_09290	1425	474	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1904441	1905025	-							I6G39_09295	585		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1904441	1905025	-	QPT05868.1			hypothetical protein			I6G39_09295	585	194	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1905473	1905775	-							I6G39_09300	303		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1905473	1905775	-	QPT07140.1			YSIRK-type signal peptide-containing protein			I6G39_09300	303	100	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1906667	1907839	-					norA		I6G39_09305	1173		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1906667	1907839	-	QPT05869.1			multidrug efflux MFS transporter NorA	norA		I6G39_09305	1173	390	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1908477	1909097	+							I6G39_09310	621		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1908477	1909097	+	QPT05870.1			DUF1361 domain-containing protein			I6G39_09310	621	206	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1909094	1909369	+							I6G39_09315	276		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1909094	1909369	+	QPT05871.1			hypothetical protein			I6G39_09315	276	91	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1909532	1909831	-							I6G39_09320	300		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1909532	1909831	-	QPT05872.1			hypothetical protein			I6G39_09320	300	99	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1909907	1910833	-							I6G39_09325	927		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1909907	1910833	-	QPT05873.1			GTP-binding protein			I6G39_09325	927	308	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1911078	1911521	+							I6G39_09330	444		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1911078	1911521	+	QPT05874.1			MarR family transcriptional regulator			I6G39_09330	444	147	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1912077	1912952	+							I6G39_09335	876		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1912077	1912952	+	QPT05875.1			undecaprenyl-diphosphate phosphatase			I6G39_09335	876	291	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1913063	1913512	+							I6G39_09340	450		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1913063	1913512	+	QPT05876.1			hypothetical protein			I6G39_09340	450	149	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1913520	1913975	+							I6G39_09345	456		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1913520	1913975	+	QPT05877.1			YaiI/YqxD family protein			I6G39_09345	456	151	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1913990	1914556	+							I6G39_09350	567		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1913990	1914556	+	QPT05878.1			TIGR00730 family Rossman fold protein			I6G39_09350	567	188	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1914667	1915206	-							I6G39_09355	540		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1914667	1915206	-	QPT05879.1			GNAT family N-acetyltransferase			I6G39_09355	540	179	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1915283	1915579	-							I6G39_09360	297		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1915283	1915579	-	QPT05880.1			hypothetical protein			I6G39_09360	297	98	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1915712	1916023	-							I6G39_09365	312		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1915712	1916023	-	QPT05881.1			hypothetical protein			I6G39_09365	312	103	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1916066	1916536	-							I6G39_09370	471		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1916066	1916536	-	QPT05882.1			GNAT family N-acetyltransferase			I6G39_09370	471	156	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1916624	1917310	+							I6G39_09375	687		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1916624	1917310	+	QPT05883.1			DUF1129 family protein			I6G39_09375	687	228	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1917379	1918539	-							I6G39_09380	1161		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1917379	1918539	-	QPT05884.1			MFS transporter			I6G39_09380	1161	386	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1918766	1919254	-							I6G39_09385	489		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1918766	1919254	-	QPT05885.1			DUF456 domain-containing protein			I6G39_09385	489	162	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1919264	1920478	-							I6G39_09390	1215		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1919264	1920478	-	QPT05886.1			sugar efflux transporter			I6G39_09390	1215	404	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1920516	1921385	-							I6G39_09395	870		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1920516	1921385	-	QPT05887.1			LysR family transcriptional regulator			I6G39_09395	870	289	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1921480	1922196	-							I6G39_09400	717		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1921480	1922196	-	QPT05888.1			DUF402 domain-containing protein			I6G39_09400	717	238	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1922547	1923056	-							I6G39_09405	510		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1922547	1923056	-	QPT05889.1			cupin domain-containing protein			I6G39_09405	510	169	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1923056	1923772	-							I6G39_09410	717		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1923056	1923772	-	QPT05890.1			YebC/PmpR family DNA-binding transcriptional regulator			I6G39_09410	717	238	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1924018	1924671	-							I6G39_09415	654		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1924018	1924671	-	QPT05891.1			Bax inhibitor-1/YccA family protein			I6G39_09415	654	217	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1925008	1925853	+							I6G39_09420	846		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1925008	1925853	+	QPT05892.1			LysM peptidoglycan-binding domain-containing protein			I6G39_09420	846	281	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1926043	1927050	-							I6G39_09425	1008		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1926043	1927050	-	QPT05893.1			inorganic phosphate transporter			I6G39_09425	1008	335	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1927063	1927680	-							I6G39_09430	618		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1927063	1927680	-	QPT05894.1			DUF47 domain-containing protein			I6G39_09430	618	205	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1928203	1928709	+							I6G39_09435	507		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1928203	1928709	+	QPT05895.1			GNAT family N-acetyltransferase			I6G39_09435	507	168	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1928812	1929834	-							I6G39_09440	1023		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1928812	1929834	-	QPT05896.1			alpha/beta hydrolase			I6G39_09440	1023	340	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1930058	1931125	-							I6G39_09445	1068		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1930058	1931125	-	QPT05897.1			hypothetical protein			I6G39_09445	1068	355	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1931677	1932177	-							I6G39_09450	501		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1931677	1932177	-	QPT05898.1			hypothetical protein			I6G39_09450	501	166	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1932313	1932687	-							I6G39_09455	375		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1932313	1932687	-	QPT05899.1			PTS-dependent dihydroxyacetone kinase phosphotransferase subunit DhaM			I6G39_09455	375	124	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1932689	1933264	-					dhaL		I6G39_09460	576		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1932689	1933264	-	QPT05900.1			dihydroxyacetone kinase subunit L	dhaL		I6G39_09460	576	191	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1933277	1934242	-					dhaK		I6G39_09465	966		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1933277	1934242	-	QPT05901.1			dihydroxyacetone kinase subunit DhaK	dhaK		I6G39_09465	966	321	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1934429	1935445	-							I6G39_09470	1017		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1934429	1935445	-	QPT05902.1			iron ABC transporter permease			I6G39_09470	1017	338	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1935442	1936443	-							I6G39_09475	1002		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1935442	1936443	-	QPT05903.1			iron ABC transporter permease			I6G39_09475	1002	333	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1936456	1937259	-							I6G39_09480	804		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1936456	1937259	-	QPT05904.1			ABC transporter ATP-binding protein			I6G39_09480	804	267	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1937574	1938899	-							I6G39_09485	1326		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1937574	1938899	-	QPT05905.1			PLP-dependent aminotransferase family protein			I6G39_09485	1326	441	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1939039	1939932	+							I6G39_09490	894		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1939039	1939932	+	QPT05906.1			DMT family transporter			I6G39_09490	894	297	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1939960	1940796	-							I6G39_09495	837		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1939960	1940796	-	QPT05907.1			YitT family protein			I6G39_09495	837	278	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1941247	1942476	-							I6G39_09500	1230		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1941247	1942476	-	QPT05908.1			NupC/NupG family nucleoside CNT transporter			I6G39_09500	1230	409	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1942853	1944583	-							I6G39_09505	1731		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1942853	1944583	-	QPT05909.1			ABC transporter ATP-binding protein			I6G39_09505	1731	576	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1944950	1945348	-					tagD		I6G39_09510	399		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1944950	1945348	-	QPT05910.1			glycerol-3-phosphate cytidylyltransferase	tagD		I6G39_09510	399	132	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1945447	1946505	-							I6G39_09515	1059		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1945447	1946505	-	QPT05911.1			glycosyltransferase family 2 protein			I6G39_09515	1059	352	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1946508	1947605	-							I6G39_09520	1098		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1946508	1947605	-	QPT05912.1			CDP-glycerol glycerophosphotransferase family protein			I6G39_09520	1098	365	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1947849	1948649	-							I6G39_09525	801		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1947849	1948649	-	QPT05913.1			ABC transporter permease			I6G39_09525	801	266	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1948969	1949763	+					tagH		I6G39_09530	795		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1948969	1949763	+	QPT07141.1			teichoic acids export ABC transporter ATP-binding subunit TagH	tagH		I6G39_09530	795	264	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1949809	1950267	+							I6G39_09535	459		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1949809	1950267	+	QPT05914.1			DUF2294 domain-containing protein			I6G39_09535	459	152	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1950502	1951527	+							I6G39_09540	1026		
CDS	with_protein	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1950502	1951527	+	QPT05915.1			NAD-dependent formate dehydrogenase			I6G39_09540	1026	341	
gene	protein_coding	GCA_016028295.1	Primary Assembly	chromosome		CP065712.1	1952564	1953508	-							I6G39_09545	945		
