# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1484260	1485327	-	SNW03179.1			DNA-directed DNA polymerase IV	dinB_2		SAMEA4412661_01495	1068	355	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1485535	1485789	-							SAMEA4412661_01496	255		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1485535	1485789	-	SNW03182.1			Uncharacterised protein			SAMEA4412661_01496	255	84	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1485943	1486722	+							SAMEA4412661_01497	780		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1485943	1486722	+	SNW03183.1			Nucleotidyl transferase of uncharacterised function (DUF1814)			SAMEA4412661_01497	780	259	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1487011	1488345	-					moxC		SAMEA4412661_01498	1335		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1487011	1488345	-	SNW03185.1			F420-dependent methylene-tetrahydromethanopterin reductase	moxC		SAMEA4412661_01498	1335	444	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1488470	1489036	+							SAMEA4412661_01499	567		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1488470	1489036	+	SNW03187.1			TetR family transcriptional regulator			SAMEA4412661_01499	567	188	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1489207	1490013	-					dkgA		SAMEA4412661_01500	807		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1489207	1490013	-	SNW03189.1			aldo/keto reductase family protein	dkgA		SAMEA4412661_01500	807	268	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1490257	1491546	-							SAMEA4412661_01501	1290		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1490257	1491546	-	SNW03191.1			SIR2 family protein			SAMEA4412661_01501	1290	429	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1491543	1492397	-							SAMEA4412661_01502	855		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1491543	1492397	-	SNW03193.1			NAD-dependent protein deacetylase, SIR2 family			SAMEA4412661_01502	855	284	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1492451	1493167	-							SAMEA4412661_01503	717		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1492451	1493167	-	SNW03195.1			metallo-beta-lactamase superfamily protein			SAMEA4412661_01503	717	238	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1493297	1493716	+					ywnA_1		SAMEA4412661_01504	420		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1493297	1493716	+	SNW03196.1			Rrf2 family transcriptional regulator	ywnA_1		SAMEA4412661_01504	420	139	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1493809	1494705	-							SAMEA4412661_01505	897		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1493809	1494705	-	SNW03199.1			Fic protein family protein (fragment 2)			SAMEA4412661_01505	897	298	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1494852	1496216	-							SAMEA4412661_01506	1365		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1494852	1496216	-	SNW03200.1			TrmA family RNA methyltransferase			SAMEA4412661_01506	1365	454	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1496452	1497396	-					dagK		SAMEA4412661_01507	945		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1496452	1497396	-	SNW03203.1			transcription regulator	dagK		SAMEA4412661_01507	945	314	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1497579	1499006	-					gatB		SAMEA4412661_01508	1428		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1497579	1499006	-	SNW03205.1			aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	gatB		SAMEA4412661_01508	1428	475	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1499021	1500481	-					gatA		SAMEA4412661_01509	1461		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1499021	1500481	-	SNW03207.1			glutamyl-tRNA (Gln) amidotransferase subunit A	gatA		SAMEA4412661_01509	1461	486	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1500484	1500786	-					gatC		SAMEA4412661_01510	303		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1500484	1500786	-	SNW03209.1			glutamyl-tRNA(Gln) amidotransferase subunit C	gatC		SAMEA4412661_01510	303	100	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1501187	1502734	+					putP		SAMEA4412661_01511	1548		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1501187	1502734	+	SNW03211.1			high affinity proline permease	putP		SAMEA4412661_01511	1548	515	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1502845	1504056	-					camS		SAMEA4412661_01512	1212		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1502845	1504056	-	SNW03213.1			pheromone lipoprotein CamS	camS		SAMEA4412661_01512	1212	403	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1504068	1506074	-					ligA		SAMEA4412661_01513	2007		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1504068	1506074	-	SNW03215.1			NAD-dependent DNA ligase	ligA		SAMEA4412661_01513	2007	668	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1506078	1508276	-					pcrA		SAMEA4412661_01514	2199		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1506078	1508276	-	SNW03217.1			ATP-dependent DNA helicase PcrA	pcrA		SAMEA4412661_01514	2199	732	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1508276	1508965	-					pcrB		SAMEA4412661_01515	690		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1508276	1508965	-	SNW03219.1			glycerol-1-phosphate prenyltransferase	pcrB		SAMEA4412661_01515	690	229	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1509168	1509824	-							SAMEA4412661_01516	657		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1509168	1509824	-	SNW03221.1			D-alanyl-D-alanine carboxypeptidase			SAMEA4412661_01516	657	218	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1509921	1510223	-							SAMEA4412661_01517	303		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1509921	1510223	-	SNW03223.1			His repressor			SAMEA4412661_01517	303	100	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1510291	1511586	-					purB		SAMEA4412661_01518	1296		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1510291	1511586	-	SNW03225.1			adenylosuccinate lyase	purB		SAMEA4412661_01518	1296	431	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1511815	1512000	-							SAMEA4412661_01519	186		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1511815	1512000	-	SNW03227.1			Uncharacterised protein			SAMEA4412661_01519	186	61	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1512045	1512866	-					nadE		SAMEA4412661_01520	822		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1512045	1512866	-	SNW03229.1			NAD+ synthetase	nadE		SAMEA4412661_01520	822	273	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1512859	1514328	-					pncB		SAMEA4412661_01521	1470		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1512859	1514328	-	SNW03230.1			nicotinate phosphoribosyltransferase	pncB		SAMEA4412661_01521	1470	489	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1514585	1515655	+					nos		SAMEA4412661_01522	1071		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1514585	1515655	+	SNW03233.1			nitric oxide synthase oxygenase	nos		SAMEA4412661_01522	1071	356	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1515702	1516502	+					pheA		SAMEA4412661_01523	801		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1515702	1516502	+	SNW03235.1			prephenate dehydratase	pheA		SAMEA4412661_01523	801	266	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1516553	1517650	-					pfbA		SAMEA4412661_01524	1098		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1516553	1517650	-	SNW03237.1			cell wall surface anchor family protein	pfbA		SAMEA4412661_01524	1098	365	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1517724	1518275	+					yecD		SAMEA4412661_01525	552		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1517724	1518275	+	SNW03239.1			isochorismatase family protein	yecD		SAMEA4412661_01525	552	183	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1518332	1519258	+					ppaC		SAMEA4412661_01526	927		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1518332	1519258	+	SNW03240.1			manganese-dependent inorganic pyrophosphatase	ppaC		SAMEA4412661_01526	927	308	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1519278	1519562	+							SAMEA4412661_01527	285		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1519278	1519562	+	SNW03242.1			GNAT family acetyltransferase			SAMEA4412661_01527	285	94	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1519628	1521007	+					aldA2		SAMEA4412661_01528	1380		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1519628	1521007	+	SNW03244.1			aldehyde dehydrogenase	aldA2		SAMEA4412661_01528	1380	459	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1521040	1521468	+					yndB		SAMEA4412661_01529	429		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1521040	1521468	+	SNW03246.1			Activator of Hsp90 ATPase homolog 1-like protein	yndB		SAMEA4412661_01529	429	142	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1521530	1522573	-							SAMEA4412661_01530	1044		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1521530	1522573	-	SNW03248.1			6-phosphogluconolactonase			SAMEA4412661_01530	1044	347	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1522651	1522824	-							SAMEA4412661_01531	174		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1522651	1522824	-	SNW03250.1			exported protein			SAMEA4412661_01531	174	57	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1522991	1523380	+							SAMEA4412661_01532	390		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1522991	1523380	+	SNW03252.1			Uncharacterised protein			SAMEA4412661_01532	390	129	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1523710	1524753	+							SAMEA4412661_01533	1044		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1523710	1524753	+	SNW03254.1			acyl-coenzyme A:6-aminopenicillanic acid acyl-transferase			SAMEA4412661_01533	1044	347	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1524807	1525649	-							SAMEA4412661_01534	843		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1524807	1525649	-	SNW03256.1			exported protein			SAMEA4412661_01534	843	280	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1525652	1526209	-							SAMEA4412661_01535	558		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1525652	1526209	-	SNW03258.1			Predicted membrane protein			SAMEA4412661_01535	558	185	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1526400	1527761	-					gntP		SAMEA4412661_01536	1362		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1526400	1527761	-	SNW03260.1			gluconate permease	gntP		SAMEA4412661_01536	1362	453	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1527784	1529322	-					gntK		SAMEA4412661_01537	1539		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1527784	1529322	-	SNW03262.1			gluconate kinase	gntK		SAMEA4412661_01537	1539	512	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1529336	1530019	-					gntR		SAMEA4412661_01538	684		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1529336	1530019	-	SNW03264.1			gluconate operon transcriptional repressor	gntR		SAMEA4412661_01538	684	227	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1530201	1530929	-							SAMEA4412661_01539	729		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1530201	1530929	-	SNW03266.1			ABC-2 transporter family protein			SAMEA4412661_01539	729	242	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1530926	1531801	-					ybhF_2		SAMEA4412661_01540	876		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1530926	1531801	-	SNW03268.1			ABC transporter ATP-binding protein	ybhF_2		SAMEA4412661_01540	876	291	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1531813	1532460	-							SAMEA4412661_01541	648		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1531813	1532460	-	SNW03270.1			membrane protein			SAMEA4412661_01541	648	215	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1532486	1533106	-							SAMEA4412661_01542	621		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1532486	1533106	-	SNW03272.1			Uncharacterised protein			SAMEA4412661_01542	621	206	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1533090	1533980	-					drrA		SAMEA4412661_01543	891		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1533090	1533980	-	SNW03274.1			ABC transporter ATP-binding protein	drrA		SAMEA4412661_01543	891	296	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1533980	1534357	-					yurK		SAMEA4412661_01544	378		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1533980	1534357	-	SNW03276.1			GntR family transcriptional regulator	yurK		SAMEA4412661_01544	378	125	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1534487	1534660	-							SAMEA4412661_01545	174		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1534487	1534660	-	SNW03278.1			membrane protein			SAMEA4412661_01545	174	57	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1534832	1536121	+					patA_2		SAMEA4412661_01546	1290		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1534832	1536121	+	SNW03280.1			aspartate aminotransferase	patA_2		SAMEA4412661_01546	1290	429	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1536209	1536721	+					ogt		SAMEA4412661_01547	513		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1536209	1536721	+	SNW03282.1			methylated-DNA--protein-cysteine methyltransferase	ogt		SAMEA4412661_01547	513	170	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1536714	1537958	+							SAMEA4412661_01548	1245		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1536714	1537958	+	SNW03284.1			acetylornithine deacetylase			SAMEA4412661_01548	1245	414	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1538233	1539183	+							SAMEA4412661_01549	951		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1538233	1539183	+	SNW03286.1			glycosyltransferase			SAMEA4412661_01549	951	316	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1540058	1540582	-							SAMEA4412661_01550	525		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1540058	1540582	-	SNW03288.1			Uncharacterized conserved protein			SAMEA4412661_01550	525	174	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1540814	1542433	-					groL		SAMEA4412661_01551	1620		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1540814	1542433	-	SNW03290.1			heat shock protein 60 family chaperone GroEL	groL		SAMEA4412661_01551	1620	539	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1542474	1542761	-					groES		SAMEA4412661_01552	288		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1542474	1542761	-	SNW03292.1			co-chaperonin GroES	groES		SAMEA4412661_01552	288	95	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1542934	1543674	+							SAMEA4412661_01553	741		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1542934	1543674	+	SNW03294.1			metal-dependent membrane protease			SAMEA4412661_01553	741	246	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1543861	1544877	-					adh1		SAMEA4412661_01554	1017		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1543861	1544877	-	SNW03296.1			Alcohol dehydrogenase	adh1		SAMEA4412661_01554	1017	338	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1545043	1546035	-					spsH		SAMEA4412661_01555	993		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1545043	1546035	-	SNW03297.1			membrane anchored protein	spsH		SAMEA4412661_01555	993	330	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1546298	1547095	+					ramA		SAMEA4412661_01556	798		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1546298	1547095	+	SNW03299.1			hydrolase	ramA		SAMEA4412661_01556	798	265	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1547743	1548309	+					agrB		SAMEA4412661_01557	567		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1547743	1548309	+	SNW03301.1			accessory gene regulator protein B	agrB		SAMEA4412661_01557	567	188	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1548309	1548449	+					agrD		SAMEA4412661_01558	141		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1548309	1548449	+	SNW03303.1			AgrD protein	agrD		SAMEA4412661_01558	141	46	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1548487	1549782	+					agrC		SAMEA4412661_01559	1296		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1548487	1549782	+	SNW03305.1			accessory gene regulator protein C	agrC		SAMEA4412661_01559	1296	431	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1549795	1550511	+					agrA		SAMEA4412661_01560	717		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1549795	1550511	+	SNW03307.1			accessory gene regulator A	agrA		SAMEA4412661_01560	717	238	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1550564	1551511	-					iolC		SAMEA4412661_01561	948		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1550564	1551511	-	SNW03309.1			putative fructokinase	iolC		SAMEA4412661_01561	948	315	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1551504	1552997	-					cscA		SAMEA4412661_01562	1494		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1551504	1552997	-	SNW03311.1			sucrose-6-phosphate hydrolase	cscA		SAMEA4412661_01562	1494	497	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1553012	1553995	-					scrR		SAMEA4412661_01563	984		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1553012	1553995	-	SNW03313.1			sucrose operon repressor	scrR		SAMEA4412661_01563	984	327	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1554182	1554406	-					yedF		SAMEA4412661_01564	225		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1554182	1554406	-	SNW03315.1			transcriptional regulator	yedF		SAMEA4412661_01564	225	74	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1554431	1555513	-					yeeE		SAMEA4412661_01565	1083		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1554431	1555513	-	SNW03317.1			putative transport system permease protein	yeeE		SAMEA4412661_01565	1083	360	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1555791	1556441	-					rex		SAMEA4412661_01566	651		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1555791	1556441	-	SNW03319.1			redox-sensing transcriptional repressor Rex	rex		SAMEA4412661_01566	651	216	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1556597	1558549	+					yheS_3		SAMEA4412661_01567	1953		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1556597	1558549	+	SNW03321.1			ABC transporter ATP-binding protein	yheS_3		SAMEA4412661_01567	1953	650	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1558868	1559875	-					gcp		SAMEA4412661_01568	1008		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1558868	1559875	-	SNW03323.1			O-sialoglycoprotein endopeptidase	gcp		SAMEA4412661_01568	1008	335	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1559868	1560338	-					rimI		SAMEA4412661_01569	471		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1559868	1560338	-	SNW03325.1			ribosomal-protein-alanine acetyltransferase	rimI		SAMEA4412661_01569	471	156	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1560305	1560973	-					ydiC		SAMEA4412661_01570	669		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1560305	1560973	-	SNW03327.1			putative glycoprotease	ydiC		SAMEA4412661_01570	669	222	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1560966	1561415	-					ydiB		SAMEA4412661_01571	450		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1560966	1561415	-	SNW03329.1			ATPase YjeE, to have essential role in cell wall biosynthesis	ydiB		SAMEA4412661_01571	450	149	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1561900	1563588	+					ilvD		SAMEA4412661_01572	1689		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1561900	1563588	+	SNW03331.1			dihydroxy-acid dehydratase	ilvD		SAMEA4412661_01572	1689	562	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1563615	1565354	+					ilvB		SAMEA4412661_01573	1740		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1563615	1565354	+	SNW03333.1			acetolactate synthase large subunit	ilvB		SAMEA4412661_01573	1740	579	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1565351	1565824	+					ilvN		SAMEA4412661_01574	474		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1565351	1565824	+	SNW03335.1			acetolactate synthase small subunit	ilvN		SAMEA4412661_01574	474	157	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1565869	1566873	+					ilvC		SAMEA4412661_01575	1005		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1565869	1566873	+	SNW03337.1			ketol-acid reductoisomerase	ilvC		SAMEA4412661_01575	1005	334	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1566970	1568508	+					leuA		SAMEA4412661_01576	1539		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1566970	1568508	+	SNW03339.1			2-isopropylmalate synthase	leuA		SAMEA4412661_01576	1539	512	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1568505	1569557	+					leuB		SAMEA4412661_01577	1053		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1568505	1569557	+	SNW03341.1			3-isopropylmalate dehydrogenase	leuB		SAMEA4412661_01577	1053	350	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1569557	1570930	+					leuC		SAMEA4412661_01578	1374		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1569557	1570930	+	SNW03343.1			3-isopropylmalate dehydratase large subunit	leuC		SAMEA4412661_01578	1374	457	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1570930	1571499	+					leuD		SAMEA4412661_01579	570		
CDS	with_protein	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1570930	1571499	+	SNW03345.1			3-isopropylmalate dehydratase small subunit	leuD		SAMEA4412661_01579	570	189	
gene	protein_coding	GCA_900187005.1	Primary Assembly	chromosome	1	LT906464.1	1571512	1572780	+					ilvA-2		SAMEA4412661_01580	1269		
