# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2208899	2210797	-	QQA48189.1			ABC transporter permease			JC286_10540	1899	632	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2210787	2211548	-							JC286_10545	762		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2210787	2211548	-	QQA48190.1			ABC transporter ATP-binding protein			JC286_10545	762	253	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2211654	2212676	-							JC286_10550	1023		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2211654	2212676	-	QQA48191.1			sensor histidine kinase			JC286_10550	1023	340	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2212663	2213343	-							JC286_10555	681		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2212663	2213343	-	QQA48192.1			response regulator transcription factor			JC286_10555	681	226	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2213349	2214269	-							JC286_10560	921		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2213349	2214269	-	QQA48193.1			NAD(P)H-binding protein			JC286_10560	921	306	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2214430	2214951	+							JC286_10565	522		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2214430	2214951	+	QQA48194.1			GNAT family N-acetyltransferase			JC286_10565	522	173	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2215216	2216241	-							JC286_10570	1026		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2215216	2216241	-	QQA48195.1			alpha/beta hydrolase			JC286_10570	1026	341	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2216284	2217351	-							JC286_10575	1068		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2216284	2217351	-	QQA48196.1			hypothetical protein			JC286_10575	1068	355	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2217858	2219306	-							JC286_10580	1449		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2217858	2219306	-	QQA48197.1			multidrug efflux MFS transporter			JC286_10580	1449	482	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2219591	2220088	-							JC286_10585	498		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2219591	2220088	-	QQA48198.1			hypothetical protein			JC286_10585	498	165	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2220255	2221271	-							JC286_10590	1017		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2220255	2221271	-	QQA48199.1			iron ABC transporter permease			JC286_10590	1017	338	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2221268	2222272	-							JC286_10595	1005		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2221268	2222272	-	QQA48200.1			iron ABC transporter permease			JC286_10595	1005	334	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2222298	2223101	-							JC286_10600	804		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2222298	2223101	-	QQA48201.1			ABC transporter ATP-binding protein			JC286_10600	804	267	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2223468	2224301	-							JC286_10605	834		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2223468	2224301	-	QQA48202.1			YitT family protein			JC286_10605	834	277	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2224775	2226001	-							JC286_10610	1227		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2224775	2226001	-	QQA48203.1			NupC/NupG family nucleoside CNT transporter			JC286_10610	1227	408	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2226278	2226514	+							JC286_10615	237		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2226278	2226514	+	QQA48204.1			ferrous iron transport protein A			JC286_10615	237	78	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2226507	2228501	+					feoB		JC286_10620	1995		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2226507	2228501	+	QQA48205.1			ferrous iron transport protein B	feoB		JC286_10620	1995	664	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2228514	2228672	+							JC286_10625	159		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2228514	2228672	+	QQA48206.1			FeoB-associated Cys-rich membrane protein			JC286_10625	159	52	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2228830	2230584	-							JC286_10630	1755		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2228830	2230584	-	QQA48207.1			ABC transporter ATP-binding protein			JC286_10630	1755	584	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2230859	2232136	+							JC286_10635	1278		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2230859	2232136	+	QQA48208.1			D-alanyl-D-alanine carboxypeptidase			JC286_10635	1278	425	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2232796	2233998	-							JC286_10640	1203		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2232796	2233998	-	QQA48209.1			MFS transporter			JC286_10640	1203	400	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2233998	2234192	-							JC286_10645	195		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2233998	2234192	-	QQA48210.1			hypothetical protein			JC286_10645	195	64	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2235334	2235732	-					tagD		JC286_10650	399		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2235334	2235732	-	QQA48211.1			glycerol-3-phosphate cytidylyltransferase	tagD		JC286_10650	399	132	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2235826	2236917	-							JC286_10655	1092		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2235826	2236917	-	QQA48212.1			CDP-glycerol glycerophosphotransferase family protein			JC286_10655	1092	363	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2236992	2237795	-							JC286_10660	804		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2236992	2237795	-	QQA48213.1			ABC transporter permease			JC286_10660	804	267	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2238074	2238868	+					tagH		JC286_10665	795		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2238074	2238868	+	QQA48214.1			teichoic acids export ABC transporter ATP-binding subunit TagH	tagH		JC286_10665	795	264	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2239082	2239903	-							JC286_10670	822		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2239082	2239903	-	QQA48215.1			WecB/TagA/CpsF family glycosyltransferase			JC286_10670	822	273	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2240276	2240695	+							JC286_10675	420		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2240276	2240695	+	QQA48216.1			nodulation protein L			JC286_10675	420	139	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2240769	2241512	+							JC286_10680	744		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2240769	2241512	+	QQA48217.1			M50 family metallopeptidase			JC286_10680	744	247	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2241794	2242558	-					sbnI		JC286_10685	765		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2241794	2242558	-	QQA48218.1			bifunctional transcriptional regulator/O-phospho-L-serine synthase SbnI	sbnI		JC286_10685	765	254	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2242555	2243757	-							JC286_10690	1203		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2242555	2243757	-	QQA48219.1			type III PLP-dependent enzyme			JC286_10690	1203	400	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2243732	2244526	-							JC286_10695	795		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2243732	2244526	-	QQA48220.1			HpcH/HpaI aldolase/citrate lyase family protein			JC286_10695	795	264	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2244523	2246277	-					sbnF		JC286_10700	1755		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2244523	2246277	-	QQA48221.1			staphyloferrin B biosynthesis protein SbnF	sbnF		JC286_10700	1755	584	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2246261	2247979	-							JC286_10705	1719		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2246261	2247979	-	QQA48222.1			siderophore biosynthesis protein SbnE			JC286_10705	1719	572	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2247966	2249228	-							JC286_10710	1263		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2247966	2249228	-	QQA49720.1			MFS transporter			JC286_10710	1263	420	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2249200	2250975	-					sbnC		JC286_10715	1776		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2249200	2250975	-	QQA48223.1			staphyloferrin B biosynthesis protein SbnC	sbnC		JC286_10715	1776	591	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2250987	2251997	-					sbnB		JC286_10720	1011		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2250987	2251997	-	QQA48224.1			2,3-diaminopropionate biosynthesis protein SbnB	sbnB		JC286_10720	1011	336	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2251999	2252976	-					sbnA		JC286_10725	978		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2251999	2252976	-	QQA48225.1			2,3-diaminopropionate biosynthesis protein SbnA	sbnA		JC286_10725	978	325	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2253213	2254196	+							JC286_10730	984		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2253213	2254196	+	QQA48226.1			iron-siderophore ABC transporter substrate-binding protein			JC286_10730	984	327	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2254213	2255208	+							JC286_10735	996		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2254213	2255208	+	QQA48227.1			iron ABC transporter permease			JC286_10735	996	331	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2255205	2256203	+							JC286_10740	999		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2255205	2256203	+	QQA48228.1			iron ABC transporter permease			JC286_10740	999	332	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2256600	2257247	-							JC286_10745	648		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2256600	2257247	-	QQA48229.1			metal-dependent transcriptional regulator			JC286_10745	648	215	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2257369	2258145	+							JC286_10750	777		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2257369	2258145	+	QQA48230.1			metal ABC transporter ATP-binding protein			JC286_10750	777	258	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2258120	2258959	+							JC286_10755	840		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2258120	2258959	+	QQA48231.1			metal ABC transporter permease			JC286_10755	840	279	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2258959	2259876	+							JC286_10760	918		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2258959	2259876	+	QQA49721.1			zinc ABC transporter substrate-binding protein			JC286_10760	918	305	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2260513	2260959	-							JC286_10765	447		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2260513	2260959	-	QQA48232.1			Na+/H+ antiporter subunit G			JC286_10765	447	148	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2260943	2261236	-							JC286_10770	294		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2260943	2261236	-	QQA48233.1			cation:proton antiporter			JC286_10770	294	97	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2261233	2261715	-							JC286_10775	483		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2261233	2261715	-	QQA48234.1			Na+/H+ antiporter subunit E			JC286_10775	483	160	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2261716	2263215	-							JC286_10780	1500		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2261716	2263215	-	QQA48235.1			Na+/H+ antiporter subunit D			JC286_10780	1500	499	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2263208	2263552	-					mnhC2		JC286_10785	345		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2263208	2263552	-	QQA48236.1			Na+/H+ antiporter Mnh2 subunit C	mnhC2		JC286_10785	345	114	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2263549	2263974	-							JC286_10790	426		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2263549	2263974	-	QQA48237.1			monovalent cation/H+ antiporter subunit B			JC286_10790	426	141	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2263961	2266351	-							JC286_10795	2391		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2263961	2266351	-	QQA49722.1			DUF4040 family protein			JC286_10795	2391	796	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2266373	2266924	-							JC286_10800	552		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2266373	2266924	-	QQA48238.1			tyrosine-type recombinase/integrase			JC286_10800	552	183	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2267067	2267270	+							JC286_10805	204		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2267067	2267270	+	QQA48239.1			DUF1659 domain-containing protein			JC286_10805	204	67	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2267286	2267501	+							JC286_10810	216		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2267286	2267501	+	QQA48240.1			DUF2922 domain-containing protein			JC286_10810	216	71	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2267842	2268111	-							JC286_10815	270		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2267842	2268111	-	QQA48241.1			hypothetical protein			JC286_10815	270	89	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2268325	2269254	+							JC286_10820	930		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2268325	2269254	+	QQA48242.1			DMT family transporter			JC286_10820	930	309	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2270748	2271119	+							JC286_10825	372		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2270748	2271119	+	QQA48243.1			SarA family transcriptional regulator			JC286_10825	372	123	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2271330	2272046	-							JC286_10830	717		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2271330	2272046	-	QQA48244.1			hypothetical protein			JC286_10830	717	238	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2272135	2272638	-							JC286_10835	504		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2272135	2272638	-	QQA48245.1			hypothetical protein			JC286_10835	504	167	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2272730	2273530	-							JC286_10840	801		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2272730	2273530	-	QQA48246.1			alpha/beta hydrolase			JC286_10840	801	266	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2273530	2274234	-							JC286_10845	705		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2273530	2274234	-	QQA48247.1			HAD family hydrolase			JC286_10845	705	234	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2274291	2275241	-							JC286_10850	951		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2274291	2275241	-	QQA48248.1			iron ABC transporter permease			JC286_10850	951	316	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2275231	2276112	-							JC286_10855	882		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2275231	2276112	-	QQA48249.1			ABC transporter substrate-binding protein			JC286_10855	882	293	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2276713	2276907	+							JC286_10860	195		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2276713	2276907	+	QQA49723.1			twin-arginine translocase TatA/TatE family subunit			JC286_10860	195	64	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2276936	2277607	+					tatC		JC286_10865	672		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2276936	2277607	+	QQA49724.1			twin-arginine translocase subunit TatC	tatC		JC286_10865	672	223	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2277650	2279308	-							JC286_10870	1659		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2277650	2279308	-	QQA48250.1			arginine--tRNA ligase			JC286_10870	1659	552	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2279310	2279720	-							JC286_10875	411		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2279310	2279720	-	QQA48251.1			DUF1934 family protein			JC286_10875	411	136	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2279936	2280451	-							JC286_10880	516		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2279936	2280451	-	QQA48252.1			YwhD family protein			JC286_10880	516	171	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2280529	2281827	-							JC286_10885	1299		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2280529	2281827	-	QQA48253.1			HD domain-containing protein			JC286_10885	1299	432	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2281850	2282329	-							JC286_10890	480		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2281850	2282329	-	QQA48254.1			GNAT family N-acetyltransferase			JC286_10890	480	159	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2282739	2283074	-							JC286_10895	336		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2282739	2283074	-	QQA48255.1			DUF1450 domain-containing protein			JC286_10895	336	111	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2283696	2284412	+							JC286_10900	717		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2283696	2284412	+	QQA48256.1			trypsin-like peptidase domain-containing protein			JC286_10900	717	238	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2284579	2285301	+							JC286_10905	723		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2284579	2285301	+	QQA48257.1			trypsin-like peptidase domain-containing protein			JC286_10905	723	240	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2285624	2286346	+							JC286_10910	723		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2285624	2286346	+	QQA48258.1			trypsin-like serine protease			JC286_10910	723	240	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2286679	2287386	+							JC286_10915	708		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2286679	2287386	+	QQA48259.1			trypsin-like peptidase domain-containing protein			JC286_10915	708	235	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2287744	2288499	+							JC286_10920	756		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2287744	2288499	+	QQA48260.1			trypsin-like serine protease			JC286_10920	756	251	
gene	pseudogene	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2288863	2289622	+							JC286_10925	760		pseudo
CDS	without_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2288863	2289622	+				trypsin-like peptidase domain-containing protein			JC286_10925	760		pseudo
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2289830	2290540	+							JC286_10930	711		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2289830	2290540	+	QQA48261.1			trypsin-like peptidase domain-containing protein			JC286_10930	711	236	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2290759	2291469	+							JC286_10935	711		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2290759	2291469	+	QQA48262.1			trypsin-like serine protease			JC286_10935	711	236	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2291613	2292218	-							JC286_10940	606		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2291613	2292218	-	QQA48263.1			DUF2812 domain-containing protein			JC286_10940	606	201	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2292202	2292534	-							JC286_10945	333		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2292202	2292534	-	QQA48264.1			helix-turn-helix transcriptional regulator			JC286_10945	333	110	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2292687	2294228	-							JC286_10950	1542		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2292687	2294228	-	QQA48265.1			SLC13 family permease			JC286_10950	1542	513	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2294807	2295268	-							JC286_10955	462		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2294807	2295268	-	QQA48266.1			threonine/serine exporter family protein			JC286_10955	462	153	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2295281	2296036	-							JC286_10960	756		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2295281	2296036	-	QQA48267.1			threonine/serine exporter family protein			JC286_10960	756	251	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2296537	2296875	+							JC286_10965	339		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2296537	2296875	+	QQA48268.1			type II toxin-antitoxin system PemK/MazF family toxin			JC286_10965	339	112	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2297083	2297838	-							JC286_10970	756		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2297083	2297838	-	QQA48269.1			heme-dependent peroxidase			JC286_10970	756	251	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2298006	2298995	+					pta		JC286_10975	990		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2298006	2298995	+	QQA48270.1			phosphate acetyltransferase	pta		JC286_10975	990	329	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2298995	2299831	+							JC286_10980	837		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2298995	2299831	+	QQA48271.1			lipoate--protein ligase family protein			JC286_10980	837	278	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2300405	2300776	+							JC286_10985	372		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2300405	2300776	+	QQA49725.1			S8 family serine peptidase			JC286_10985	372	123	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2300779	2301528	+							JC286_10990	750		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2300779	2301528	+	QQA48272.1			hypothetical protein			JC286_10990	750	249	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2301531	2302004	+							JC286_10995	474		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2301531	2302004	+	QQA48273.1			hypothetical protein			JC286_10995	474	157	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2302304	2302708	-					arsC		JC286_11000	405		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2302304	2302708	-	QQA48274.1			arsenate reductase (thioredoxin)	arsC		JC286_11000	405	134	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2302724	2304013	-					arsB		JC286_11005	1290		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2302724	2304013	-	QQA48275.1			arsenite efflux transporter membrane subunit ArsB	arsB		JC286_11005	1290	429	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2304010	2304330	-							JC286_11010	321		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2304010	2304330	-	QQA48276.1			winged helix-turn-helix transcriptional regulator			JC286_11010	321	106	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2305261	2307114	-							JC286_11015	1854		
CDS	with_protein	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2305261	2307114	-	QQA48277.1			DHA2 family efflux MFS transporter permease subunit			JC286_11015	1854	617	
gene	protein_coding	GCA_016126715.1	Primary Assembly	chromosome		CP065921.1	2307131	2307778	-							JC286_11020	648		
